ID,ZONEID,TIMESTAMP,U10,V10,U100,V100
30151601,1,20130815 16:00,-0.151238439,-5.95117557,-0.109496543,-11.25185785
30151701,1,20130815 17:00,-0.296491943,-6.062296916,-0.346459965,-11.37269794
30151801,1,20130815 18:00,-0.48431975,-6.140081858,-0.636513552,-11.44096917
30151901,1,20130815 19:00,-0.595513812,-6.283984001,-0.818444485,-11.62461879
30152001,1,20130815 20:00,-0.669142312,-6.418996437,-0.916855523,-11.81031655
30152101,1,20130815 21:00,-0.802374837,-6.663463398,-1.131158509,-12.15713443
30152201,1,20130815 22:00,-0.937610858,-7.073501165,-1.358410315,-12.52102011
30152301,1,20130815 23:00,-1.052311038,-6.730691813,-1.716445211,-14.7473451
30160001,1,20130816 0:00,-1.31426822,-7.351304531,-1.90226079,-11.99737974
30160101,1,20130816 1:00,-1.981400322,-7.975701398,-2.850400806,-12.43467057
30160201,1,20130816 2:00,-2.03348507,-8.656455881,-2.968054833,-13.36869369
30160301,1,20130816 3:00,-1.602883443,-8.956933619,-2.390835076,-13.79842919
30160401,1,20130816 4:00,-1.413109313,-9.053480565,-2.05087344,-14.05602804
30160501,1,20130816 5:00,-1.003135308,-8.685025895,-1.658910024,-13.76266841
30160601,1,20130816 6:00,0.15098019,-8.686996241,0.229404608,-14.42575815
30160701,1,20130816 7:00,-0.000117147,-8.26041637,0.059098779,-13.97117195
30160801,1,20130816 8:00,-1.160420933,-7.787533371,-1.642009446,-13.36142031
30160901,1,20130816 9:00,-1.109367566,-7.654535028,-1.79931483,-13.21595273
30161001,1,20130816 10:00,-0.204330613,-7.591483962,-0.248361745,-13.14321893
30161101,1,20130816 11:00,1.789329136,-6.784627346,2.978348698,-11.76976248
30161201,1,20130816 12:00,6.196936449,-3.298592993,10.16239459,-4.735192456
30161301,1,20130816 13:00,5.051071999,-1.298691979,8.356632783,-1.744621331
30161401,1,20130816 14:00,4.184196149,-2.153822068,7.167092068,-3.282941054
30161501,1,20130816 15:00,4.299195146,-2.711429936,7.728711291,-4.462440732
30161601,1,20130816 16:00,4.117156375,-3.00698181,7.377699276,-4.953393835
30161701,1,20130816 17:00,4.987126369,-2.993681976,8.340382227,-4.5382051
30161801,1,20130816 18:00,4.108905326,-2.705026312,7.366648898,-4.364250111
30161901,1,20130816 19:00,3.342589136,-2.940975225,6.267461276,-4.926724778
30162001,1,20130816 20:00,3.144563957,-3.279874707,5.941150107,-5.624969191
30162101,1,20130816 21:00,3.123420644,-3.700543541,5.81764588,-6.341397053
30162201,1,20130816 22:00,3.669021268,-3.72714321,6.306462611,-6.089859352
30162301,1,20130816 23:00,4.848921295,-4.364550085,8.539289035,-7.149954386
30170001,1,20130817 0:00,4.358499562,-4.685223868,7.033837507,-7.331182753
30170101,1,20130817 1:00,5.122387692,-4.984756406,7.534577697,-7.376884743
30170201,1,20130817 2:00,4.327941395,-4.971227055,6.454042769,-7.336066114
30170301,1,20130817 3:00,3.951674299,-5.54261665,5.819498487,-8.191080323
30170401,1,20130817 4:00,3.234459296,-6.054026123,4.885486664,-9.074939696
30170501,1,20130817 5:00,2.97592283,-6.880669476,5.051273762,-10.99994623
30170601,1,20130817 6:00,2.663230275,-6.530259282,4.682339092,-10.88347707
30170701,1,20130817 7:00,4.435311731,-5.828987916,7.38630332,-9.338355913
30170801,1,20130817 8:00,5.599432209,-4.049427265,9.55087572,-6.584459098
30170901,1,20130817 9:00,4.56952465,-3.58852737,8.386279728,-6.022794767
30171001,1,20130817 10:00,3.897518209,-3.48344941,7.70153231,-6.023883264
30171101,1,20130817 11:00,3.45908934,-3.879408419,7.058231667,-6.971419698
30171201,1,20130817 12:00,3.419531848,-4.43275888,6.926302497,-7.965761493
30171301,1,20130817 13:00,3.600837019,-5.189049608,6.84282519,-8.996023681
30171401,1,20130817 14:00,3.405404172,-5.21610831,6.462215373,-9.067864467
30171501,1,20130817 15:00,3.463327642,-5.520067732,6.39566703,-9.388426765
30171601,1,20130817 16:00,3.523134803,-5.899340542,6.207113393,-9.756338671
30171701,1,20130817 17:00,3.724689643,-5.901144455,6.557951584,-9.745453703
30171801,1,20130817 18:00,4.368911655,-5.872281839,7.425998822,-9.689940368
30171901,1,20130817 19:00,4.46874723,-6.123476792,7.78209083,-10.08887443
30172001,1,20130817 20:00,4.833241263,-6.023810572,8.453411828,-9.794436058
30172101,1,20130817 21:00,4.902466874,-6.205554855,8.41721887,-10.07853371
30172201,1,20130817 22:00,4.455090477,-6.121672878,7.597623495,-10.04533456
30172301,1,20130817 23:00,4.853020009,-5.983222519,8.065796921,-9.773210371
30180001,1,20130818 0:00,5.953565946,-6.211868553,10.20001394,-10.13894528
30180101,1,20130818 1:00,7.096732955,-6.020227787,11.94192991,-9.682874779
30180201,1,20130818 2:00,8.186788818,-4.090093329,13.07976417,-6.236515902
30180301,1,20130818 3:00,9.364378005,-2.857577356,14.43865993,-4.316354375
30180401,1,20130818 4:00,8.888989844,-3.108244169,13.70861487,-4.684937105
30180501,1,20130818 5:00,8.97458873,-2.918757053,13.87365806,-4.416224845
30180601,1,20130818 6:00,8.615750464,-2.631552366,14.61153363,-4.189998919
30180701,1,20130818 7:00,7.967230095,-2.408926247,12.98640032,-3.689543026
30180801,1,20130818 8:00,6.537680348,-2.36516577,11.50944447,-3.820312648
30180901,1,20130818 9:00,6.447728977,-1.910566635,11.3395825,-3.070456465
30181001,1,20130818 10:00,6.306998606,-1.622937089,11.19682617,-2.565034638
30181101,1,20130818 11:00,6.014414845,-1.736374443,10.56014495,-2.634005957
30181201,1,20130818 12:00,5.499854313,-2.029102297,9.796368438,-3.043971479
30181301,1,20130818 13:00,5.302058019,-1.983217525,9.602412572,-3.103010928
30181401,1,20130818 14:00,5.196147534,-1.352726762,9.522902714,-2.092167274
30181501,1,20130818 15:00,5.516297037,-1.029409059,10.02164637,-1.359967749
30181601,1,20130818 16:00,5.228065762,-1.130100643,9.408456706,-1.613782204
30181701,1,20130818 17:00,5.168581791,-1.24226342,9.493990038,-1.802487733
30181801,1,20130818 18:00,5.062671305,-1.125427194,9.084996147,-1.590607841
30181901,1,20130818 19:00,4.917104839,-0.735831487,8.944649201,-1.005731054
30182001,1,20130818 20:00,5.26095121,-0.48686411,9.387976894,-0.448442795
30182101,1,20130818 21:00,5.810331627,-0.223876386,9.685536515,0.083464019
30182201,1,20130818 22:00,5.521616742,-0.486014392,9.250039337,-0.410922397
30182301,1,20130818 23:00,6.370835063,-0.338163458,9.896358108,-0.287325793
30190001,1,20130819 0:00,6.651328586,0.235821057,10.03610271,0.603783651
30190101,1,20130819 1:00,6.045256235,1.528428369,9.912124349,3.038591707
30190201,1,20130819 2:00,5.986152769,2.419709524,8.972782513,3.82164071
30190301,1,20130819 3:00,5.784763179,2.622570873,8.328989694,3.96382034
30190401,1,20130819 4:00,5.868675508,2.636094963,8.515025199,3.993529516
30190501,1,20130819 5:00,5.858460094,2.791403868,8.543434562,4.244465952
30190601,1,20130819 6:00,5.709242083,2.869494581,8.383059127,4.413171631
30190701,1,20130819 7:00,4.596856468,1.662360486,7.171995482,2.944689489
30190801,1,20130819 8:00,4.085356097,1.358286592,7.396521092,2.895351035
30190901,1,20130819 9:00,3.856603791,1.30811658,7.328246978,3.002516278
30191001,1,20130819 10:00,3.852590593,1.152371415,7.110594601,2.583935205
30191101,1,20130819 11:00,3.715412177,1.060756612,6.788469084,2.414699005
30191201,1,20130819 12:00,3.96277113,1.14102863,7.11380211,2.474117357
30191301,1,20130819 13:00,3.984296466,1.16807681,7.111511032,2.519742164
30191401,1,20130819 14:00,4.035738372,1.288921098,7.133963593,2.690039406
30191501,1,20130819 15:00,3.554154571,1.004042687,6.848495318,2.469342668
30191601,1,20130819 16:00,3.515117096,0.792892379,6.509874042,2.026357629
30191701,1,20130819 17:00,3.144443503,0.445628649,6.433810264,1.611490203
30191801,1,20130819 18:00,3.213397547,0.167730413,6.592352837,1.084152324
30191901,1,20130819 19:00,3.323213248,0.470931785,6.692243823,1.666664387
30192001,1,20130819 20:00,3.115621442,0.623623124,6.365077935,2.04280378
30192101,1,20130819 21:00,3.336712187,0.541606062,6.290847019,1.75260879
30192201,1,20130819 22:00,3.593556882,0.286829657,6.383864771,1.224209869
30192301,1,20130819 23:00,3.664699943,0.110580227,7.041404056,1.386018776
30200001,1,20130820 0:00,4.991609251,1.698570146,7.393771799,2.547329256
30200101,1,20130820 1:00,4.758211913,0.9531834,7.339848835,1.793620798
30200201,1,20130820 2:00,4.47119565,1.373095996,6.552072227,2.179661805
30200301,1,20130820 3:00,4.984470188,1.422566219,7.114582343,2.223519718
30200401,1,20130820 4:00,5.112322887,1.801967767,7.377466152,2.736109079
30200501,1,20130820 5:00,4.880846134,1.795735298,7.450076323,2.939865634
30200601,1,20130820 6:00,4.52673516,1.955052786,7.467572749,3.443774782
30200701,1,20130820 7:00,4.170760444,2.166567201,6.624682397,3.518698717
30200801,1,20130820 8:00,2.656283721,1.334143065,5.461170028,3.013875862
30200901,1,20130820 9:00,2.15307339,0.60922902,4.71975895,1.939356989
30201001,1,20130820 10:00,2.02074771,-0.091923738,4.793243942,0.683467371
30201101,1,20130820 11:00,2.07628722,-0.533260446,5.021572309,-0.266787415
30201201,1,20130820 12:00,2.184384255,-0.798529907,5.334758345,-0.909579955
30201301,1,20130820 13:00,2.139654447,-0.91499917,5.340882095,-1.220240174
30201401,1,20130820 14:00,1.902213721,-1.116775353,5.084996856,-1.682575675
30201501,1,20130820 15:00,1.877985075,-1.329458356,5.088933552,-2.230342737
30201601,1,20130820 16:00,2.038639633,-1.629785454,4.905221072,-2.70547013
30201701,1,20130820 17:00,2.087096924,-1.939850785,4.581974591,-3.13399849
30201801,1,20130820 18:00,2.234705288,-2.221480476,4.669019313,-3.695471149
30201901,1,20130820 19:00,2.190348229,-2.466104882,4.590285393,-4.245065624
30202001,1,20130820 20:00,2.080014704,-2.847064548,4.191804277,-4.940396289
30202101,1,20130820 21:00,1.989064096,-3.123630358,3.980097515,-5.474457753
30202201,1,20130820 22:00,2.452017601,-3.85594546,4.033899027,-5.898874434
30202301,1,20130820 23:00,2.821784008,-4.549697161,4.504990313,-6.923139448
30210001,1,20130821 0:00,3.28063728,-4.932214944,4.889036878,-7.223292041
30210101,1,20130821 1:00,3.181972004,-5.032927737,5.274489556,-8.161866796
30210201,1,20130821 2:00,3.51215487,-5.058958679,5.285203475,-7.582682432
30210301,1,20130821 3:00,4.153768568,-5.222168558,5.995893447,-7.618635203
30210401,1,20130821 4:00,4.877008765,-5.447770061,7.175763795,-8.007220631
30210501,1,20130821 5:00,3.754460559,-4.780882101,5.886075775,-7.268465065
30210601,1,20130821 6:00,3.483107602,-5.42049955,5.400824519,-8.421908755
30210701,1,20130821 7:00,4.057066904,-5.271338116,6.623996958,-8.63220784
30210801,1,20130821 8:00,5.404271827,-4.654859283,8.921686206,-7.542789632
30210901,1,20130821 9:00,4.182080462,-4.599078692,7.237815244,-7.553624714
30211001,1,20130821 10:00,3.694159902,-5.256050102,6.229367602,-8.713963456
30211101,1,20130821 11:00,3.914036687,-3.906986169,6.741403655,-6.418403661
30211201,1,20130821 12:00,3.832042501,-2.309595306,6.956574865,-3.614580036
30211301,1,20130821 13:00,4.054860783,-1.900124446,7.086927549,-2.723640824
30211401,1,20130821 14:00,3.651875904,-2.327362457,6.625782611,-3.618027562
30211501,1,20130821 15:00,4.398648065,-2.728982715,7.782439468,-4.190809378
30211601,1,20130821 16:00,5.741073058,-2.137708446,9.573896036,-2.95807259
30211701,1,20130821 17:00,5.196161023,-1.359672493,8.932846539,-2.00901794
30211801,1,20130821 18:00,5.211971561,-0.653944714,8.718121742,-0.70437561
30211901,1,20130821 19:00,5.232929716,-0.151093012,8.728835661,0.205771247
30212001,1,20130821 20:00,4.656028918,-0.251084887,8.269476377,0.046200045
30212101,1,20130821 21:00,4.098615528,-0.440738898,7.491377997,-0.158188995
30212201,1,20130821 22:00,3.943083955,-0.822939247,6.784259332,-0.750178455
30212301,1,20130821 23:00,4.876641078,-1.049367129,7.49182441,-1.155016505
30220001,1,20130822 0:00,5.075559709,-0.998544812,8.206085688,-1.643580186
30220101,1,20130822 1:00,5.827222036,-1.531733051,8.608302378,-2.23672163
30220201,1,20130822 2:00,5.610643868,-2.177832704,8.223094698,-3.151001742
30220301,1,20130822 3:00,6.310675557,-2.713699204,9.508916139,-3.931901262
30220401,1,20130822 4:00,6.927379078,-2.330433047,11.8013059,-3.45883861
30220501,1,20130822 5:00,6.872577669,-2.384568902,11.29353214,-3.641140803
30220601,1,20130822 6:00,6.784745275,-2.001302744,11.1211315,-2.939161979
30220701,1,20130822 7:00,7.208893162,-1.815750142,11.4960131,-2.516867025
30220801,1,20130822 8:00,6.293034008,-1.090015863,10.42659038,-1.491821024
30220901,1,20130822 9:00,6.745708655,-0.948791895,11.1301107,-1.042296123
30221001,1,20130822 10:00,6.369605839,-1.091192729,10.65286622,-1.33997945
30221101,1,20130822 11:00,6.493472036,-0.995474262,10.67755902,-0.981374884
30221201,1,20130822 12:00,5.891031895,-0.654967584,9.905796779,-0.603847811
30221301,1,20130822 13:00,5.783305839,-0.383111446,9.734294059,-0.097555391
30221401,1,20130822 14:00,5.782179783,-0.099878933,9.768415019,0.249049538
30221501,1,20130822 15:00,5.582867811,-0.32622957,9.548424619,-0.115554848
30221601,1,20130822 16:00,5.526189642,-0.096348334,9.402063659,0.206127756
30221701,1,20130822 17:00,5.385807952,0.284956379,9.162319019,0.933951954
30221801,1,20130822 18:00,5.100164995,0.408527351,8.742541418,1.141176472
30221901,1,20130822 19:00,5.125313586,0.322616104,8.762295658,1.070563218
30222001,1,20130822 20:00,5.235667107,0.208852352,8.978245418,0.855492782
30222101,1,20130822 21:00,5.308860769,0.528960013,8.982735018,1.407937656
30222201,1,20130822 22:00,5.383931192,0.339092234,9.034365418,1.043794794
30222301,1,20130822 23:00,6.064819924,0.886727398,10.12623614,1.900845863
30230001,1,20130823 0:00,6.60795443,1.54616487,10.41536638,2.721898019
30230101,1,20130823 1:00,6.457917617,1.258341349,10.50992114,2.467450403
30230201,1,20130823 2:00,7.019465846,1.75258529,11.69811934,3.3903621
30230301,1,20130823 3:00,6.907313058,2.521230899,11.17444095,4.206047542
30230401,1,20130823 4:00,6.772023854,3.216060855,11.21993612,5.431969148
30230501,1,20130823 5:00,6.357136965,3.432292579,10.35891591,5.719182331
30230601,1,20130823 6:00,6.038325016,3.524963318,9.917032023,5.904434835
30230701,1,20130823 7:00,5.182669824,2.757521225,8.283078005,4.709149302
30230801,1,20130823 8:00,4.372895318,1.982055691,7.379950577,3.699594961
30230901,1,20130823 9:00,4.147805455,1.559621544,6.987917771,3.045227591
30231001,1,20130823 10:00,3.893304896,1.484602374,6.560069622,2.940873468
30231101,1,20130823 11:00,3.617628636,1.405170312,6.125929588,2.843220985
30231201,1,20130823 12:00,3.390970202,1.137187396,5.883450037,2.457397942
30231301,1,20130823 13:00,3.349010942,0.88886191,5.838922854,2.064873258
30231401,1,20130823 14:00,3.419988756,0.529812943,5.979280279,1.445450158
30231501,1,20130823 15:00,3.576845803,0.234951501,6.243055439,0.90644675
30231601,1,20130823 16:00,3.558022958,-0.013775158,6.202400185,0.458872872
30231701,1,20130823 17:00,3.302345971,-0.134126767,6.142869277,0.226230193
30231801,1,20130823 18:00,3.26626885,-0.106847069,6.052362938,0.260217087
30231901,1,20130823 19:00,3.157253202,-0.138138487,5.840858819,0.237240032
30232001,1,20130823 20:00,3.062746831,-0.25929244,5.749868489,0.037626869
30232101,1,20130823 21:00,2.963142606,-0.211151796,5.575147695,0.099377704
30232201,1,20130823 22:00,2.922751917,-0.326689341,5.142943625,0.076879338
30232301,1,20130823 23:00,3.203918174,-0.230408054,5.002586201,0.059167858
30240001,1,20130824 0:00,3.484300145,-0.615132031,5.258133512,-0.682320844
30240101,1,20130824 1:00,3.568777008,-0.499829264,5.330073652,-0.631752075
30240201,1,20130824 2:00,3.989232777,-0.889150359,5.62555064,-1.204602977
30240301,1,20130824 3:00,4.247818166,-1.479608693,5.941104351,-2.02981308
30240401,1,20130824 4:00,4.098503768,-1.844102473,5.975583941,-2.636730232
30240501,1,20130824 5:00,3.884373348,-1.809919937,5.639953507,-2.595043899
30240601,1,20130824 6:00,3.768994041,-1.934776148,5.641262858,-2.828577013
30240701,1,20130824 7:00,3.526697496,-2.091655997,5.485013579,-3.198823371
30240801,1,20130824 8:00,2.595857968,-1.683984277,5.180371131,-3.107382382
30240901,1,20130824 9:00,2.534435455,-1.803443246,5.541315694,-3.496903066
30241001,1,20130824 10:00,2.763497314,-1.704493799,5.993914862,-3.271886514
30241101,1,20130824 11:00,2.768587578,-1.332084064,6.037996362,-2.538117401
30241201,1,20130824 12:00,2.877519218,-1.393252813,5.908807014,-2.491948666
30241301,1,20130824 13:00,2.755352893,-1.766741996,5.490250985,-2.968876178
30241401,1,20130824 14:00,2.041697943,-2.257171435,4.35024228,-3.990415463
30241501,1,20130824 15:00,2.278225523,-2.872816901,4.427057568,-4.998955783
30241601,1,20130824 16:00,2.906364045,-3.325105826,5.20612171,-5.640835667
30241701,1,20130824 17:00,3.416408452,-3.191973843,5.994351312,-5.326171087
30241801,1,20130824 18:00,3.718770107,-3.099860904,6.418144747,-5.089500292
30241901,1,20130824 19:00,3.628502767,-2.847989586,6.410725089,-4.708944411
30242001,1,20130824 20:00,2.96846526,-2.540346761,5.806677598,-4.408175275
30242101,1,20130824 21:00,2.758407051,-2.187726915,5.454462044,-3.831290212
30242201,1,20130824 22:00,2.643367095,-2.366555551,4.633935105,-3.712954814
30242301,1,20130824 23:00,2.457742151,-2.935784731,3.907681474,-4.349007577
30250001,1,20130825 0:00,2.705807661,-3.574098615,4.180463036,-5.258038585
30250101,1,20130825 1:00,3.245192968,-3.428079879,4.877334215,-5.059970934
30250201,1,20130825 2:00,3.157266334,-3.340921768,4.748300674,-4.864591981
30250301,1,20130825 3:00,3.091974278,-3.227720398,4.648179213,-4.715896495
30250401,1,20130825 4:00,3.24736937,-2.926313069,4.828076598,-4.278887376
30250501,1,20130825 5:00,3.625628012,-2.728384293,5.362414663,-3.960315941
30250601,1,20130825 6:00,3.267827548,-2.355792053,5.173415327,-3.664653986
30250701,1,20130825 7:00,2.555273582,-1.994658848,4.360129235,-3.221161053
30250801,1,20130825 8:00,2.069065408,-1.844996914,4.099920518,-3.31193446
30250901,1,20130825 9:00,1.928905129,-1.735962465,4.181302668,-3.311069951
30251001,1,20130825 10:00,1.985056297,-1.555395862,4.440440567,-3.075491346
30251101,1,20130825 11:00,2.126522417,-1.342882861,4.800235336,-2.616869512
30251201,1,20130825 12:00,1.885812372,-1.147384789,4.613913045,-2.254640391
30251301,1,20130825 13:00,1.606362375,-1.027933037,4.471494282,-2.099028835
30251401,1,20130825 14:00,1.590257001,-1.082450261,4.540562028,-2.084764443
30251501,1,20130825 15:00,1.386545788,-1.283156985,4.203789841,-2.43964524
30251601,1,20130825 16:00,1.272937611,-1.449139362,4.045844221,-3.166264754
30251701,1,20130825 17:00,1.358687844,-1.601232,4.159886313,-3.737704966
